id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
391104.0,2021-10-22,sexta-feira,02:55:00,PE,116,40,SALGUEIRO,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Declive,Não,1,0,0,1,0,0,1,1,"-8,188874","-39,10149",SPRF-PE,DEL05-PE,UOP01-DEL05-PE
391160.0,2021-10-22,sexta-feira,09:45:00,PE,101,84,JABOATAO DOS GUARARAPES,Reação tardia ou ineficiente do condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Sim,3,0,0,1,2,0,1,3,"-8,18776912","-34,9538257",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
391277.0,2021-10-22,sexta-feira,11:00:00,PE,101,77,RECIFE,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,"-8,126982","-34,94386",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
391368.0,2021-10-23,sábado,07:15:00,PE,424,"94,1",GARANHUNS,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta;Declive                  ,Sim,3,1,0,0,1,1,0,3,"-8,91590392","-36,48883344",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
391392.0,2021-10-23,sábado,09:50:00,PE,101,4,RECIFE,Carga excessiva e/ou mal acondicionada,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,1,0,0,1,0,0,1,1,"-8,065981","-34,94061",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
391408.0,2021-10-23,sábado,12:05:00,PE,408,105,JABOATAO DOS GUARARAPES,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Retorno Regulamentado    ,Sim,2,0,1,0,1,0,1,2,"-8,064443","-34,99006",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
391444.0,2021-10-23,sábado,13:00:00,PE,232,"236,5",PESQUEIRA,Declive acentuado,Tombamento,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,1,0,0,0,0,0,1,"-8,4130238","-36,92650506",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
391911.0,2021-10-25,segunda-feira,16:30:00,PE,101,"70,2",RECIFE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,1,0,1,1,0,1,2,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
392041.0,2021-10-26,terça-feira,11:00:00,PE,101,"135,7",RIBEIRAO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-8,413352","-35,302578",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
392071.0,2021-10-26,terça-feira,14:30:00,PE,101,82,JABOATAO DOS GUARARAPES,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,"-8,168383","-34,9376",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
392159.0,2021-10-27,quarta-feira,07:00:00,PE,101,"74,6",RECIFE,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-8,108075","-34,94767",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
392183.0,2021-10-27,quarta-feira,08:40:00,PE,101,"21,1",GOIANA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-7,667766","-34,93266",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
392199.0,2021-10-27,quarta-feira,04:00:00,PE,423,"132,4",SALOA,Reação tardia ou ineficiente do condutor,Colisão frontal,Com Vítimas Feridas,Amanhecer,Crescente,Ignorado,Simples,Reta;Declive                  ,Não,2,0,0,1,1,0,1,2,"-8,95943517","-36,76461912",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
392290.0,2021-10-27,quarta-feira,18:00:00,PE,232,"176,8",BELO JARDIM,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,0,1,0,2,0,1,2,"-8,34573608","-36,39481995",SPRF-PE,DEL02-PE,UOP03-DEL02-PE
392311.0,2021-10-27,quarta-feira,22:00:00,PE,101,"40,6",IGARASSU,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,4,0,0,0,2,2,0,2,"-7,821475","-34,916545",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
392316.0,2021-10-27,quarta-feira,22:03:00,PE,316,"6,7",ARARIPINA,Deficiência do Sistema de Iluminação/Sinalização,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Simples,Reta,Não,7,0,3,2,2,0,5,2,"-7,47423236","-40,61678038",SPRF-PE,DEL05-PE,UOP02-DEL05-PE
392336.0,2021-10-28,quinta-feira,05:40:00,PE,101,"80,5",JABOATAO DOS GUARARAPES,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,5,2,0,0,1,2,0,4,"-8,15112589","-34,9428866",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
392415.0,2021-10-28,quinta-feira,09:00:00,PE,232,522,SALGUEIRO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,4,0,1,1,2,0,2,3,"-8,06622533","-39,24170496",SPRF-PE,DEL05-PE,UOP01-DEL05-PE
392616.0,2021-10-29,sexta-feira,13:10:00,PE,101,"84,1",JABOATAO DOS GUARARAPES,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,2,0,1,0,1,0,1,2,"-8,19313416","-34,95655835",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
392705.0,2021-10-29,sexta-feira,20:25:00,PE,424,95,GARANHUNS,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Declive,Não,3,0,0,2,1,0,2,2,"-8,92487901","-36,48949333",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
392741.0,2021-10-30,sábado,02:00:00,PE,232,157,SAO CAITANO,Ausência de sinalização,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,1,"-8,32994251","-36,22627296",SPRF-PE,DEL02-PE,UOP03-DEL02-PE
392770.0,2021-10-30,sábado,04:20:00,PE,424,81,GARANHUNS,Reação tardia ou ineficiente do condutor,Engavetamento,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,4,0,1,0,2,1,1,4,"-8,83566196","-36,53934997",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
392786.0,2021-10-30,sábado,07:40:00,PE,232,"71,2",GRAVATA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,"-8,18344403","-35,49296599",SPRF-PE,DEL02-PE,UOP02-DEL02PE
392881.0,2021-10-30,sábado,16:10:00,PE,101,90,JABOATAO DOS GUARARAPES,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-8,21612792","-34,98772817",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
392883.0,2021-10-30,sábado,16:50:00,PE,232,"14,9",JABOATAO DOS GUARARAPES,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,"-8,09025488","-35,02052302",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
392884.0,2021-10-30,sábado,17:14:00,PE,101,47,IGARASSU,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,5,0,0,0,5,0,0,3,"-7,88290701","-34,90461208",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
392900.0,2021-10-30,sábado,10:20:00,PE,407,"73,7",PETROLINA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Declive,Sim,2,0,2,0,0,0,2,2,"-8,95517208","-40,7255021",SPRF-PE,DEL06-PE,UOP02-DEL06-PE
392938.0,2021-10-30,sábado,18:50:00,PE,423,"53,2",LAJEDO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-8,59893","-36,29195398",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
392976.0,2021-10-30,sábado,22:11:00,PE,232,"259,3",ARCOVERDE,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,3,0,2,0,1,0,2,2,"-8,40651849","-37,12023393",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
393097.0,2021-10-11,segunda-feira,11:00:00,PE,407,"23,9",AFRANIO,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,2,0,0,0,2,1,"-8,62237203","-40,99588613",SPRF-PE,DEL06-PE,UOP02-DEL06-PE
393227.0,2021-11-01,segunda-feira,06:00:00,PE,101,"83,2",JABOATAO DOS GUARARAPES,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Amanhecer,Decrescente,Céu Claro,Múltipla,Interseção de Vias,Não,4,1,0,1,0,2,1,2,"-8,175172","-34,942642",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
393248.0,2021-11-01,segunda-feira,07:15:00,PE,232,"4,7",RECIFE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Viaduto,Não,2,0,0,1,1,0,1,2,"-8,064473","-34,936928",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
393253.0,2021-11-01,segunda-feira,09:15:00,PE,101,80,JABOATAO DOS GUARARAPES,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-8,15112589","-34,9428866",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
393278.0,2021-11-01,segunda-feira,09:40:00,PE,424,"46,2",VENTUROSA,Problema com o freio,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,3,0,2,1,0,0,3,1,"-8,69226895","-36,78893898",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
393280.0,2021-11-01,segunda-feira,11:25:00,PE,101,"43,6",IGARASSU,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,84753808","-34,90977038",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
393299.0,2021-11-01,segunda-feira,11:35:00,PE,101,107,CABO DE SANTO AGOSTINHO,Demais falhas na via,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-8,308323","-35,088282",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
393337.0,2021-11-01,segunda-feira,17:35:00,PE,232,"5,9",RECIFE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,"-8,06795766","-34,94535414",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
393359.0,2021-11-01,segunda-feira,18:00:00,PE,101,"33,8",IGARASSU,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Vento,Múltipla,Reta,Não,3,0,1,0,2,0,1,2,"-7,761909","-34,935654",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
393494.0,2021-11-02,terça-feira,16:18:00,PE,232,9,RECIFE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,1,1,0,2,2,"-8,076755","-34,973013",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
393507.0,2021-11-02,terça-feira,16:14:00,PE,101,70,RECIFE,Acesso irregular,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,3,0,0,2,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
393653.0,2021-11-03,quarta-feira,11:50:00,PE,232,110,BEZERROS,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,0,1,1,2,"-8,28634529","-35,81755579",SPRF-PE,DEL02-PE,UOP02-DEL02PE
393839.0,2021-11-04,quinta-feira,15:00:00,PE,232,"5,6",RECIFE,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,2,1,1,4,"-8,070212","-34,951213",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
393846.0,2021-11-04,quinta-feira,16:05:00,PE,423,"97,2",GARANHUNS,Entrada inopinada do pedestre,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Sim,2,0,1,0,0,1,1,1,"-8,8796227","-36,49484286",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
394093.0,2021-11-05,sexta-feira,22:40:00,PE,110,229,PETROLANDIA,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Aclive;Curva                  ,Não,3,1,2,0,0,0,2,1,"-9,05706303","-38,27627091",SPRF-BA,DEL07-BA,UOP01-DEL07-BA
394167.0,2021-09-26,domingo,19:20:00,PE,232,156,TACAIMBO,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,"-8,330293","-36,231969",SPRF-PE,DEL02-PE,UOP03-DEL02-PE
394303.0,2021-11-07,domingo,04:00:00,PE,407,"127,7",PETROLINA,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,1,0,0,1,1,2,"-9,39301","-40,513874",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
394446.0,2021-11-07,domingo,19:30:00,PE,424,"26,2",VENTUROSA,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,17,1,0,12,3,1,12,7,"-8,5542719","-36,89884489",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
394587.0,2021-11-08,segunda-feira,14:40:00,PE,101,"50,3",ABREU E LIMA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Reta,Sim,2,0,0,1,0,1,1,2,"-7,90938602","-34,90123228",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
394603.0,2021-11-08,segunda-feira,15:50:00,PE,101,"65,6",RECIFE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,2,0,1,2,"-8,032154","-34,942468",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
394689.0,2021-11-08,segunda-feira,20:00:00,PE,316,272,ITACURUBA,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,0,1,0,2,"-8,69563604","-38,84408298",SPRF-PE,DEL04-PE,UOP01-DEL04-PE
395050.0,2021-11-11,quinta-feira,05:00:00,PE,101,50,ABREU E LIMA,Manobra de mudança de faixa,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,90938602","-34,90123228",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
395290.0,2021-11-12,sexta-feira,11:20:00,PE,104,"20,6",TAQUARITINGA DO NORTE,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,3,2,0,0,1,0,0,2,"-7,956497","-36,128529",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
395304.0,2021-11-12,sexta-feira,12:45:00,PE,232,"251,6",ARCOVERDE,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Sim,2,1,0,0,1,0,0,2,"-8,42785341","-37,0584619",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
395395.0,2021-11-12,sexta-feira,18:10:00,PE,101,"38,5",IGARASSU,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta;Declive                  ,Sim,2,0,0,0,2,0,0,2,"-7,808251","-34,922499",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
395441.0,2021-11-12,sexta-feira,18:50:00,PE,101,23,GOIANA,Manobra de mudança de faixa,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,0,0,1,2,0,2,"-7,68357776","-34,92410458",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
395474.0,2021-11-12,sexta-feira,23:00:00,PE,407,22,AFRANIO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,1,1,0,1,0,1,2,"-8,61345594","-40,99759664",SPRF-PE,DEL06-PE,UOP02-DEL06-PE
395490.0,2021-11-13,sábado,06:10:00,PE,232,"227,9",PESQUEIRA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-8,40012724","-36,84674304",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
395662.0,2021-11-13,sábado,16:20:00,PE,232,71,GRAVATA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,8,0,2,3,3,0,5,3,"-8,18344403","-35,49296599",SPRF-PE,DEL02-PE,UOP02-DEL02PE
395842.0,2021-11-14,domingo,18:15:00,PE,232,387,CALUMBI,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,0,1,1,2,"-8,03207591","-38,11169395",SPRF-PE,DEL04-PE,UOP01-DEL04-PE
396053.0,2021-09-24,sexta-feira,18:40:00,PE,428,"95,8",SANTA MARIA DA BOA VISTA,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Ignorado,Simples,Reta,Não,2,1,0,0,1,0,0,2,"-8,81505882","-39,91963611",SPRF-PE,DEL06-PE,UOP03-DEL06-PE
396055.0,2021-10-17,domingo,03:15:00,PE,407,"118,6",PETROLINA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Ignorado,Simples,Reta,Não,2,0,1,0,0,1,1,2,"-9,32245397","-40,56878794",SPRF-PE,DEL06-PE,UOP02-DEL06-PE
396179.0,2021-11-16,terça-feira,10:50:00,PE,232,"244,6",ARCOVERDE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-8,41863444","-36,99827208",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
396204.0,2021-11-16,terça-feira,12:30:00,PE,101,66,RECIFE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,0,2,2,0,2,3,"-8,03368534","-34,94184125",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
396217.0,2021-11-16,terça-feira,15:30:00,PE,101,69,RECIFE,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,"-8,05956956","-34,94608283",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
396279.0,2021-11-16,terça-feira,20:45:00,PE,232,"12,7",JABOATAO DOS GUARARAPES,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-8,08577691","-35,00345603",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
396285.0,2021-11-16,terça-feira,21:20:00,PE,101,18,GOIANA,Demais falhas mecânicas ou elétricas,Tombamento,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,64778973","-34,95054569",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
396539.0,2021-11-18,quinta-feira,14:15:00,PE,407,129,PETROLINA,Área urbana sem a presença de local apropriado para a travessia de pedestres,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,3,0,1,0,1,1,1,2,"-9,39958299","-40,50459298",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
396588.0,2021-11-18,quinta-feira,17:50:00,PE,232,"4,1",RECIFE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Sem Vítimas,Anoitecer,Crescente,Chuva,Múltipla,Reta,Sim,3,0,0,0,3,0,0,3,"-8,064473","-34,936928",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
396768.0,2021-11-19,sexta-feira,17:00:00,PE,101,90,CABO DE SANTO AGOSTINHO,Problema com o freio,Colisão lateral sentido oposto,Com Vítimas Feridas,Anoitecer,Decrescente,Garoa/Chuvisco,Simples,Declive,Sim,2,0,1,0,1,0,1,2,"-8,23688","-34,98207",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
397377.0,2021-11-22,segunda-feira,16:40:00,PE,101,"179,2",JOAQUIM NABUCO,Fumaça,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,6,0,0,2,3,1,2,4,"-8,629166","-35,559185",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
397418.0,2021-11-23,terça-feira,04:20:00,PE,101,42,IGARASSU,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,1,1,1,3,"-7,844849","-34,910476",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
397510.0,2021-11-23,terça-feira,12:35:00,PE,423,"166,3",AGUAS BELAS,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-9,12609311","-37,01493996",SPRF-AL,DEL03-AL,UOP02-DEL03-AL
397555.0,2021-11-23,terça-feira,19:15:00,PE,101,7,CABO DE SANTO AGOSTINHO,Transitar na calçada,Queda de ocupante de veículo,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Ponte,Sim,2,1,0,0,1,0,0,2,"-8,228866","-34,972082",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
397567.0,2021-11-23,terça-feira,22:30:00,PE,104,"84,4",AGRESTINA,Mal súbito do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,1,0,0,0,0,0,1,"-8,434671","-35,957223",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
397772.0,2021-11-25,quinta-feira,03:30:00,PE,101,99,CABO DE SANTO AGOSTINHO,Condutor Dormindo,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-8,26025316","-35,04629883",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
397792.0,2021-11-25,quinta-feira,08:04:00,PE,101,73,RECIFE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-8,093369","-34,947464",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
397814.0,2021-11-25,quinta-feira,06:30:00,PE,101,45,ABREU E LIMA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,0,0,3,0,0,3,"-7,86521297","-34,90715176",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
397815.0,2021-11-25,quinta-feira,09:45:00,PE,101,"28,4",IGARASSU,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,2,0,1,2,"-7,72056385","-34,94127124",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
397859.0,2021-11-25,quinta-feira,12:40:00,PE,104,"23,8",TAQUARITINGA DO NORTE,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Declive;Curva                 ,Não,1,0,0,0,1,0,0,1,"-7,97182","-36,109932",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
397908.0,2021-11-25,quinta-feira,11:20:00,PE,232,532,SALGUEIRO,Mal súbito do condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,0,3,0,0,1,"-8,07751073","-39,33189201",SPRF-PE,DEL05-PE,UOP01-DEL05-PE
398034.0,2021-11-26,sexta-feira,14:30:00,PE,101,"74,2",RECIFE,Demais falhas mecânicas ou elétricas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-8,10146485","-34,94901577",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
